timestamp,XBTUSDM,XBTUSDM-XBTMU20_arb,XBTUSDM-XBTMM20_arb
2020-05-24 02:51:00,9157.5,-75.5,-13.0
2020-05-24 02:52:00,9160.5,-75.0,-13.0
2020-05-24 02:53:00,9165.5,-75.0,-11.5
2020-05-24 02:54:00,9165.5,-74.5,-11.5
2020-05-24 02:55:00,9159.5,-74.5,-17.5
2020-05-24 02:56:00,9153.5,-75.0,-16.0
2020-05-24 02:57:00,9154.5,-77.5,-15.0
2020-05-24 02:58:00,9154.5,-74.5,-15.0
2020-05-24 02:59:00,9154.5,-74.5,-15.0
2020-05-24 03:00:00,9160.5,-75.5,-14.0
2020-05-24 03:01:00,9161.5,-76.5,-13.0
2020-05-24 03:02:00,9160.5,-75.5,-14.0
2020-05-24 03:03:00,9145.5,-73.5,-14.0
2020-05-24 03:04:00,9137.5,-74.0,-16.5
2020-05-24 03:05:00,9131.5,-74.5,-14.0
2020-05-24 03:06:00,9136.5,-76.0,-14.5
2020-05-24 03:07:00,9134.5,-77.5,-16.5
2020-05-24 03:08:00,9133.5,-76.5,-16.0
2020-05-24 03:09:00,9142.5,-75.5,-12.0
2020-05-24 03:10:00,9135.5,-70.5,-11.0
2020-05-24 03:11:00,9143.5,-74.0,-11.5
2020-05-24 03:12:00,9144.5,-74.5,-10.5
2020-05-24 03:13:00,9151.5,-75.0,-12.0
2020-05-24 03:14:00,9175.5,-76.0,-16.0
2020-05-24 03:15:00,9175.5,-78.0,-16.5
2020-05-24 03:16:00,9186.5,-75.5,-15.5
2020-05-24 03:17:00,9181.5,-77.0,-16.5
2020-05-24 03:18:00,9173.5,-79.5,-19.5
2020-05-24 03:19:00,9170.5,-82.5,-21.5
2020-05-24 03:20:00,9170.5,-82.0,-21.5
2020-05-24 03:21:00,9170.5,-81.5,-21.5
2020-05-24 03:22:00,9177.5,-81.0,-23.5
2020-05-24 03:23:00,9177.5,-82.5,-23.5
2020-05-24 03:24:00,9183.5,-81.0,-25.0
2020-05-24 03:25:00,9179.5,-80.0,-21.5
2020-05-24 03:26:00,9178.5,-82.5,-23.0
2020-05-24 03:27:00,9182.5,-80.0,-19.0
2020-05-24 03:28:00,9183.5,-80.5,-24.0
2020-05-24 03:29:00,9188.5,-82.0,-22.0
2020-05-24 03:30:00,9188.5,-81.0,-23.0
2020-05-24 03:31:00,9184.5,-82.0,-22.0
2020-05-24 03:32:00,9184.5,-80.5,-20.5
2020-05-24 03:33:00,9184.5,-78.5,-20.5
2020-05-24 03:34:00,9184.5,-80.5,-20.5
2020-05-24 03:35:00,9184.5,-78.0,-20.5
2020-05-24 03:36:00,9179.0,-79.0,-22.0
2020-05-24 03:37:00,9177.5,-81.5,-22.5
2020-05-24 03:38:00,9178.5,-81.5,-21.5
2020-05-24 03:39:00,9183.5,-80.5,-20.5
2020-05-24 03:40:00,9186.5,-81.5,-19.0
2020-05-24 03:41:00,9186.5,-81.0,-19.0
2020-05-24 03:42:00,9187.5,-82.5,-19.0
2020-05-24 03:43:00,9190.5,-83.0,-20.0
2020-05-24 03:44:00,9189.5,-81.5,-21.0
2020-05-24 03:45:00,9185.5,-83.5,-21.0
2020-05-24 03:46:00,9183.5,-79.0,-23.0
2020-05-24 03:47:00,9183.5,-82.0,-23.0
2020-05-24 03:48:00,9183.5,-82.0,-23.0
2020-05-24 03:49:00,9183.5,-79.5,-23.0
2020-05-24 03:50:00,9183.5,-80.0,-23.0
2020-05-24 03:51:00,9188.5,-82.0,-22.0
2020-05-24 03:52:00,9184.5,-76.0,-19.5
2020-05-24 03:53:00,9184.5,-78.5,-19.5
2020-05-24 03:54:00,9184.5,-79.5,-19.5
2020-05-24 03:55:00,9184.5,-81.5,-19.5
2020-05-24 03:56:00,9183.5,-81.5,-20.5
2020-05-24 03:57:00,9182.5,-82.0,-21.5
2020-05-24 03:58:00,9180.5,-82.0,-23.5
2020-05-24 03:59:00,9178.5,-84.0,-25.5
2020-05-24 04:00:00,9177.5,-83.0,-26.5
2020-05-24 04:01:00,9177.5,-84.0,-26.5
2020-05-24 04:02:00,9177.5,-84.5,-26.5
2020-05-24 04:03:00,9189.5,-82.5,-22.0
2020-05-24 04:04:00,9187.5,-84.0,-24.0
2020-05-24 04:05:00,9186.5,-82.0,-25.0
2020-05-24 04:06:00,9165.5,-83.5,-23.0
2020-05-24 04:07:00,9172.5,-81.5,-20.0
2020-05-24 04:08:00,9172.5,-81.5,-20.5
2020-05-24 04:09:00,9167.5,-79.0,-25.0
2020-05-24 04:10:00,9164.5,-82.0,-21.0
2020-05-24 04:11:00,9164.5,-80.5,-21.0
2020-05-24 04:12:00,9164.5,-82.0,-21.0
2020-05-24 04:13:00,9164.5,-80.0,-21.0
2020-05-24 04:14:00,9171.5,-81.0,-18.0
2020-05-24 04:15:00,9177.5,-83.5,-20.0
2020-05-24 04:16:00,9177.5,-82.5,-21.5
2020-05-24 04:17:00,9177.5,-86.0,-24.5
2020-05-24 04:18:00,9177.5,-84.5,-24.5
2020-05-24 04:19:00,9177.5,-82.5,-24.5
2020-05-24 04:20:00,9179.5,-84.0,-22.5
2020-05-24 04:21:00,9179.5,-83.5,-22.5
2020-05-24 04:22:00,9179.5,-84.0,-22.5
2020-05-24 04:23:00,9185.5,-83.5,-21.0
2020-05-24 04:24:00,9184.5,-81.5,-22.0
2020-05-24 04:25:00,9178.5,-84.5,-25.5
2020-05-24 04:26:00,9183.5,-82.5,-22.0
2020-05-24 04:27:00,9183.5,-86.5,-25.0
2020-05-24 04:28:00,9184.5,-87.5,-24.0
2020-05-24 04:29:00,9187.5,-83.5,-22.5
2020-05-24 04:30:00,9183.5,-86.0,-26.5
2020-05-24 04:31:00,9187.5,-86.5,-23.0
2020-05-24 04:32:00,9187.5,-88.5,-28.0
2020-05-24 04:33:00,9193.5,-85.5,-25.0
2020-05-24 04:34:00,9188.5,-85.5,-27.0
2020-05-24 04:35:00,9201.5,-86.0,-22.0
2020-05-24 04:36:00,9201.5,-81.5,-22.0
2020-05-24 04:37:00,9201.5,-83.5,-22.0
2020-05-24 04:38:00,9198.5,-83.5,-25.0
2020-05-24 04:39:00,9204.5,-83.0,-19.0
2020-05-24 04:40:00,9204.5,-83.5,-21.0
2020-05-24 04:41:00,9202.5,-82.0,-23.0
2020-05-24 04:42:00,9202.5,-87.5,-23.0
2020-05-24 04:43:00,9211.5,-83.0,-23.5
2020-05-24 04:44:00,9230.5,-83.5,-22.0
2020-05-24 04:45:00,9221.5,-84.5,-26.0
2020-05-24 04:46:00,9231.5,-85.5,-25.5
2020-05-24 04:47:00,9235.5,-86.5,-24.5
2020-05-24 04:48:00,9230.5,-86.5,-26.0
2020-05-24 04:49:00,9224.5,-88.5,-24.5
2020-05-24 04:50:00,9224.5,-85.5,-24.5
2020-05-24 04:51:00,9224.5,-86.0,-24.5
2020-05-24 04:52:00,9230.5,-85.0,-18.5
2020-05-24 04:53:00,9230.5,-89.5,-26.0
2020-05-24 04:54:00,9234.5,-90.5,-27.0
2020-05-24 04:55:00,9233.5,-85.5,-24.0
2020-05-24 04:56:00,9232.5,-86.5,-25.0
2020-05-24 04:57:00,9231.5,-85.5,-26.0
2020-05-24 04:58:00,9227.5,-88.5,-25.5
2020-05-24 04:59:00,9222.5,-87.5,-25.5
2020-05-24 05:00:00,9225.5,-85.5,-24.5
2020-05-24 05:01:00,9226.5,-90.5,-25.5
2020-05-24 05:02:00,9230.5,-87.5,-25.0
2020-05-24 05:03:00,9230.5,-87.5,-26.0
2020-05-24 05:04:00,9230.5,-86.0,-26.0
2020-05-24 05:05:00,9229.5,-85.0,-26.0
2020-05-24 05:06:00,9229.5,-84.5,-24.5
2020-05-24 05:07:00,9227.5,-84.5,-23.5
2020-05-24 05:08:00,9219.5,-83.0,-20.0
2020-05-24 05:09:00,9217.5,-81.0,-17.5
2020-05-24 05:10:00,9218.5,-82.0,-21.0
2020-05-24 05:11:00,9218.5,-83.5,-21.0
2020-05-24 05:12:00,9218.5,-83.0,-21.0
2020-05-24 05:13:00,9219.5,-82.5,-19.5
2020-05-24 05:14:00,9219.5,-81.0,-19.5
2020-05-24 05:15:00,9217.5,-83.5,-19.0
2020-05-24 05:16:00,9219.5,-83.5,-17.0
2020-05-24 05:17:00,9229.5,-80.5,-20.5
2020-05-24 05:18:00,9226.5,-82.0,-20.0
2020-05-24 05:19:00,9226.5,-81.0,-20.0
2020-05-24 05:20:00,9234.5,-82.5,-20.0
2020-05-24 05:21:00,9237.5,-79.5,-17.5
2020-05-24 05:22:00,9231.5,-79.5,-17.0
2020-05-24 05:23:00,9229.5,-80.5,-16.5
2020-05-24 05:24:00,9227.5,-80.5,-17.0
2020-05-24 05:25:00,9219.5,-78.0,-19.0
2020-05-24 05:26:00,9219.5,-78.5,-19.0
2020-05-24 05:27:00,9219.5,-78.0,-19.0
2020-05-24 05:28:00,9210.5,-80.5,-18.0
2020-05-24 05:29:00,9210.5,-83.5,-18.0
2020-05-24 05:30:00,9219.5,-79.0,-16.5
2020-05-24 05:31:00,9217.5,-82.5,-18.5
2020-05-24 05:32:00,9225.5,-80.5,-21.0
2020-05-24 05:33:00,9225.5,-83.5,-21.0
2020-05-24 05:34:00,9225.5,-83.5,-21.0
2020-05-24 05:35:00,9225.5,-82.5,-22.0
2020-05-24 05:36:00,9223.5,-83.0,-20.5
2020-05-24 05:37:00,9219.5,-83.0,-23.5
2020-05-24 05:38:00,9219.5,-82.5,-19.0
2020-05-24 05:39:00,9219.5,-78.5,-18.0
2020-05-24 05:40:00,9211.5,-81.5,-25.0
2020-05-24 05:41:00,9211.5,-83.0,-25.0
2020-05-24 05:42:00,9213.5,-84.5,-23.0
2020-05-24 05:43:00,9216.5,-81.5,-20.0
2020-05-24 05:44:00,9216.5,-81.5,-20.0
2020-05-24 05:45:00,9217.5,-82.5,-19.0
2020-05-24 05:46:00,9219.5,-82.5,-20.0
2020-05-24 05:47:00,9219.5,-82.5,-20.0
2020-05-24 05:48:00,9219.5,-82.0,-20.5
2020-05-24 05:49:00,9223.5,-80.0,-17.0
2020-05-24 05:50:00,9229.5,-81.5,-19.5
2020-05-24 05:51:00,9229.5,-83.0,-22.0
2020-05-24 05:52:00,9228.5,-80.0,-22.0
2020-05-24 05:53:00,9225.5,-81.0,-21.0
2020-05-24 05:54:00,9223.5,-79.0,-19.0
2020-05-24 05:55:00,9221.5,-81.5,-21.0
2020-05-24 05:56:00,9229.5,-80.5,-19.5
2020-05-24 05:57:00,9227.5,-78.5,-17.0
2020-05-24 05:58:00,9227.5,-79.0,-16.0
2020-05-24 05:59:00,9227.5,-79.5,-16.0
2020-05-24 06:00:00,9227.5,-81.0,-16.0
2020-05-24 06:01:00,9227.5,-84.5,-22.0
2020-05-24 06:02:00,9227.5,-84.0,-22.0
2020-05-24 06:03:00,9225.5,-80.5,-18.5
2020-05-24 06:04:00,9225.5,-81.0,-18.5
2020-05-24 06:05:00,9225.5,-75.5,-14.5
2020-05-24 06:06:00,9225.5,-80.0,-11.5
2020-05-24 06:07:00,9227.5,-82.5,-17.5
2020-05-24 06:08:00,9231.5,-82.0,-17.0
2020-05-24 06:09:00,9231.5,-84.0,-19.0
2020-05-24 06:10:00,9231.5,-86.5,-23.5
2020-05-24 06:11:00,9247.5,-86.5,-21.0
2020-05-24 06:12:00,9245.5,-81.0,-20.5
2020-05-24 06:13:00,9243.5,-83.5,-22.5
2020-05-24 06:14:00,9238.5,-83.0,-24.0
2020-05-24 06:15:00,9240.5,-83.0,-22.0
2020-05-24 06:16:00,9240.5,-80.0,-22.0
2020-05-24 06:17:00,9234.5,-82.5,-22.0
2020-05-24 06:18:00,9234.5,-82.5,-22.0
2020-05-24 06:19:00,9237.5,-82.5,-21.5
2020-05-24 06:20:00,9237.5,-82.5,-21.5
2020-05-24 06:21:00,9240.5,-83.5,-20.0
2020-05-24 06:22:00,9245.5,-81.5,-20.0
2020-05-24 06:23:00,9243.5,-83.0,-22.0
2020-05-24 06:24:00,9239.5,-81.0,-21.5
2020-05-24 06:25:00,9239.5,-82.5,-22.5
2020-05-24 06:26:00,9239.5,-81.0,-22.5
2020-05-24 06:27:00,9239.5,-81.5,-22.5
2020-05-24 06:28:00,9239.5,-77.5,-19.0
2020-05-24 06:29:00,9233.5,-79.5,-21.0
2020-05-24 06:30:00,9233.5,-79.0,-21.0
2020-05-24 06:31:00,9235.5,-82.5,-20.0
2020-05-24 06:32:00,9231.5,-80.0,-19.5
2020-05-24 06:33:00,9229.5,-82.5,-21.5
2020-05-24 06:34:00,9224.5,-85.5,-24.5
2020-05-24 06:35:00,9230.5,-86.0,-24.5
2020-05-24 06:36:00,9230.5,-84.5,-21.5
2020-05-24 06:37:00,9226.5,-84.5,-23.5
2020-05-24 06:38:00,9226.5,-83.5,-23.5
2020-05-24 06:39:00,9226.5,-82.0,-23.0
2020-05-24 06:40:00,9222.5,-83.5,-22.5
2020-05-24 06:41:00,9222.5,-84.5,-22.5
2020-05-24 06:42:00,9219.5,-84.5,-24.5
2020-05-24 06:43:00,9219.5,-83.5,-24.5
2020-05-24 06:44:00,9211.5,-88.5,-28.5
2020-05-24 06:45:00,9211.5,-86.5,-24.0
2020-05-24 06:46:00,9214.5,-89.5,-24.0
2020-05-24 06:47:00,9214.5,-89.5,-24.0
2020-05-24 06:48:00,9221.5,-87.0,-24.0
2020-05-24 06:49:00,9220.5,-87.0,-22.0
2020-05-24 06:50:00,9223.0,-86.0,-22.0
2020-05-24 06:51:00,9223.5,-86.0,-21.5
2020-05-24 06:52:00,9223.5,-86.5,-21.5
2020-05-24 06:53:00,9223.5,-83.5,-21.5
2020-05-24 06:54:00,9223.5,-83.0,-22.0
2020-05-24 06:55:00,9223.5,-83.0,-22.0
2020-05-24 06:56:00,9229.5,-84.0,-23.0
2020-05-24 06:57:00,9229.5,-85.5,-23.0
2020-05-24 06:58:00,9226.5,-84.5,-26.0
2020-05-24 06:59:00,9226.5,-84.5,-26.0
2020-05-24 07:00:00,9229.5,-80.0,-23.0
2020-05-24 07:01:00,9231.5,-80.0,-21.5
2020-05-24 07:02:00,9231.5,-79.5,-21.0
2020-05-24 07:03:00,9231.5,-77.0,-21.0
2020-05-24 07:04:00,9231.5,-78.0,-21.0
2020-05-24 07:05:00,9232.5,-79.5,-20.0
2020-05-24 07:06:00,9230.5,-80.0,-22.0
2020-05-24 07:07:00,9228.5,-78.5,-24.0
2020-05-24 07:08:00,9228.5,-77.5,-20.0
2020-05-24 07:09:00,9228.5,-75.5,-16.0
2020-05-24 07:10:00,9223.5,-79.0,-20.5
2020-05-24 07:11:00,9223.5,-78.5,-20.5
2020-05-24 07:12:00,9219.5,-84.5,-21.5
2020-05-24 07:13:00,9219.5,-86.5,-24.5
2020-05-24 07:14:00,9219.5,-86.5,-24.5
2020-05-24 07:15:00,9214.5,-88.5,-27.5
2020-05-24 07:16:00,9212.5,-89.5,-29.5
2020-05-24 07:17:00,9210.5,-87.5,-29.0
2020-05-24 07:18:00,9204.5,-87.0,-28.5
2020-05-24 07:19:00,9199.5,-89.5,-28.5
2020-05-24 07:20:00,9200.5,-89.0,-27.5
2020-05-24 07:21:00,9203.5,-89.5,-27.5
2020-05-24 07:22:00,9200.5,-89.0,-27.5
2020-05-24 07:23:00,9198.5,-91.0,-27.5
2020-05-24 07:24:00,9190.5,-95.0,-34.5
2020-05-24 07:25:00,9187.5,-87.0,-25.5
2020-05-24 07:26:00,9190.5,-88.5,-24.5
2020-05-24 07:27:00,9185.5,-89.0,-28.5
2020-05-24 07:28:00,9182.5,-88.0,-27.5
2020-05-24 07:29:00,9182.5,-89.5,-27.5
2020-05-24 07:30:00,9182.5,-90.0,-27.5
2020-05-24 07:31:00,9174.5,-92.5,-24.5
2020-05-24 07:32:00,9183.5,-88.5,-26.0
2020-05-24 07:33:00,9187.5,-90.5,-25.5
2020-05-24 07:34:00,9192.5,-89.0,-26.0
2020-05-24 07:35:00,9189.5,-89.0,-29.0
2020-05-24 07:36:00,9178.5,-89.5,-25.5
2020-05-24 07:37:00,9170.5,-89.5,-25.0
2020-05-24 07:38:00,9161.5,-85.0,-24.0
2020-05-24 07:39:00,9166.5,-84.5,-19.0
2020-05-24 07:40:00,9166.5,-80.0,-19.0
2020-05-24 07:41:00,9159.5,-77.5,-18.5
2020-05-24 07:42:00,9155.5,-81.5,-15.0
2020-05-24 07:43:00,9158.5,-80.0,-19.5
2020-05-24 07:44:00,9150.5,-80.0,-18.0
2020-05-24 07:45:00,9157.5,-81.5,-16.0
2020-05-24 07:46:00,9173.5,-78.5,-12.5
2020-05-24 07:47:00,9167.5,-78.0,-18.5
2020-05-24 07:48:00,9166.5,-79.0,-17.0
2020-05-24 07:49:00,9163.5,-78.5,-16.5
2020-05-24 07:50:00,9163.5,-75.5,-10.0
2020-05-24 07:51:00,9168.5,-79.5,-13.0
2020-05-24 07:52:00,9168.5,-76.5,-13.0
2020-05-24 07:53:00,9169.5,-77.5,-14.0
2020-05-24 07:54:00,9171.5,-81.0,-12.0
2020-05-24 07:55:00,9169.5,-79.5,-14.0
2020-05-24 07:56:00,9168.5,-76.5,-15.0
2020-05-24 07:57:00,9168.5,-74.0,-15.0
2020-05-24 07:58:00,9168.5,-75.5,-11.5
2020-05-24 07:59:00,9168.5,-77.5,-11.5
2020-05-24 08:00:00,9172.5,-75.0,-10.5
2020-05-24 08:01:00,9158.5,-72.5,-10.5
2020-05-24 08:02:00,9158.5,-74.0,-10.5
2020-05-24 08:03:00,9149.5,-77.0,-15.5
2020-05-24 08:04:00,9155.5,-76.0,-13.0
2020-05-24 08:05:00,9156.5,-76.5,-12.0
2020-05-24 08:06:00,9158.5,-74.5,-10.5
2020-05-24 08:07:00,9152.5,-76.0,-16.5
2020-05-24 08:08:00,9138.5,-71.5,-11.5
2020-05-24 08:09:00,9142.5,-73.5,-7.5
2020-05-24 08:10:00,9125.5,-73.5,-12.0
2020-05-24 08:11:00,9137.5,-72.5,-10.5
2020-05-24 08:12:00,9135.5,-76.5,-12.5
2020-05-24 08:13:00,9144.5,-73.0,-11.0
2020-05-24 08:14:00,9148.5,-75.0,-11.0
2020-05-24 08:15:00,9156.5,-71.0,-10.5
