timestamp,XBTUSDM,XBTUSDM-XBTMU20_arb,XBTUSDM-XBTMM20_arb
2020-05-22 23:48:00,9205.5,-93.5,-28.5
2020-05-22 23:49:00,9202.5,-92.0,-28.0
2020-05-22 23:50:00,9200.5,-95.0,-31.5
2020-05-22 23:51:00,9195.5,-93.0,-34.5
2020-05-22 23:52:00,9197.5,-92.5,-32.5
2020-05-22 23:53:00,9203.5,-94.0,-28.0
2020-05-22 23:54:00,9197.5,-96.0,-32.5
2020-05-22 23:55:00,9195.5,-95.5,-34.5
2020-05-22 23:56:00,9197.5,-94.0,-32.5
2020-05-22 23:57:00,9201.5,-92.5,-28.5
2020-05-22 23:58:00,9200.5,-90.5,-29.5
2020-05-22 23:59:00,9198.5,-92.5,-31.5
