timestamp,XBTUSDM,XBTUSDM-XBTMU20_arb,XBTUSDM-XBTMM20_arb
2020-05-23 02:52:00,9196.5,-78.0,-14.0
2020-05-23 02:53:00,9187.5,-82.5,-18.0
2020-05-23 02:54:00,9193.5,-78.5,-12.0
2020-05-23 02:55:00,9193.5,-78.5,-12.0
2020-05-23 02:56:00,9194.5,-77.5,-14.0
2020-05-23 02:57:00,9191.5,-80.0,-17.0
2020-05-23 02:58:00,9193.5,-78.0,-15.0
2020-05-23 02:59:00,9175.5,-82.0,-23.0
2020-05-23 03:00:00,9203.0,-79.0,-14.0
2020-05-23 03:01:00,9204.5,-77.5,-13.0
2020-05-23 03:02:00,9201.5,-81.0,-16.0
2020-05-23 03:03:00,9207.5,-77.0,-16.0
2020-05-23 03:04:00,9212.0,-72.5,-14.5
2020-05-23 03:05:00,9214.5,-79.0,-15.0
2020-05-23 03:06:00,9208.5,-82.0,-19.5
2020-05-23 03:07:00,9213.5,-80.5,-14.5
2020-05-23 03:08:00,9214.5,-80.5,-17.0
2020-05-23 03:09:00,9214.5,-80.0,-17.0
2020-05-23 03:10:00,9210.5,-81.5,-21.0
2020-05-23 03:11:00,9211.5,-82.0,-21.0
2020-05-23 03:12:00,9214.5,-79.5,-19.0
2020-05-23 03:13:00,9218.5,-78.0,-15.0
2020-05-23 03:14:00,9217.0,-77.5,-14.5
2020-05-23 03:15:00,9217.5,-78.5,-16.5
2020-05-23 03:16:00,9217.5,-79.0,-16.5
2020-05-23 03:17:00,9218.5,-79.0,-16.0
2020-05-23 03:18:00,9212.5,-80.0,-18.5
2020-05-23 03:19:00,9212.5,-78.5,-15.0
2020-05-23 03:20:00,9206.5,-78.0,-18.0
2020-05-23 03:21:00,9208.5,-80.0,-16.0
2020-05-23 03:22:00,9207.5,-80.5,-18.0
2020-05-23 03:23:00,9204.5,-81.0,-19.0
2020-05-23 03:24:00,9197.5,-80.0,-20.0
2020-05-23 03:25:00,9203.5,-82.5,-19.5
2020-05-23 03:26:00,9197.5,-81.0,-19.5
2020-05-23 03:27:00,9199.5,-80.0,-17.5
2020-05-23 03:28:00,9199.5,-82.0,-17.5
2020-05-23 03:29:00,9200.5,-81.0,-16.5
2020-05-23 03:30:00,9200.5,-80.5,-16.5
2020-05-23 03:31:00,9187.5,-82.5,-22.5
2020-05-23 03:32:00,9194.5,-78.0,-15.5
2020-05-23 03:33:00,9187.5,-80.5,-21.0
2020-05-23 03:34:00,9187.5,-81.5,-19.0
2020-05-23 03:35:00,9189.5,-79.5,-17.0
2020-05-23 03:36:00,9192.5,-79.5,-14.0
2020-05-23 03:37:00,9186.5,-79.0,-15.0
2020-05-23 03:38:00,9183.5,-80.5,-15.0
2020-05-23 03:39:00,9172.5,-77.0,-9.5
2020-05-23 03:40:00,9173.5,-80.0,-13.5
2020-05-23 03:41:00,9170.5,-83.5,-19.0
2020-05-23 03:42:00,9168.5,-84.0,-19.0
2020-05-23 03:43:00,9171.5,-82.0,-17.0
2020-05-23 03:44:00,9172.5,-82.5,-13.5
2020-05-23 03:45:00,9169.5,-81.0,-15.0
2020-05-23 03:46:00,9170.5,-80.0,-15.5
2020-05-23 03:47:00,9164.5,-80.0,-19.0
2020-05-23 03:48:00,9158.5,-81.0,-14.0
2020-05-23 03:49:00,9161.5,-82.0,-15.0
2020-05-23 03:50:00,9158.5,-78.5,-18.0
2020-05-23 03:51:00,9152.5,-81.5,-18.0
2020-05-23 03:52:00,9164.5,-79.5,-12.0
2020-05-23 03:53:00,9171.5,-80.5,-15.0
2020-05-23 03:54:00,9180.5,-79.5,-14.5
2020-05-23 03:55:00,9179.5,-78.5,-15.0
2020-05-23 03:56:00,9178.5,-78.0,-16.0
2020-05-23 03:57:00,9175.5,-78.5,-19.0
2020-05-23 03:58:00,9175.5,-81.0,-19.0
2020-05-23 03:59:00,9174.5,-80.0,-16.0
2020-05-23 04:00:00,9174.5,-82.5,-17.5
2020-05-23 04:01:00,9161.5,-80.5,-19.5
2020-05-23 04:02:00,9168.5,-80.0,-13.5
2020-05-23 04:03:00,9160.5,-80.5,-17.5
2020-05-23 04:04:00,9169.5,-80.5,-18.5
2020-05-23 04:05:00,9163.5,-80.5,-17.0
2020-05-23 04:06:00,9161.5,-76.0,-16.5
2020-05-23 04:07:00,9161.5,-77.5,-15.0
2020-05-23 04:08:00,9156.5,-82.5,-16.5
2020-05-23 04:09:00,9153.5,-78.5,-13.5
2020-05-23 04:10:00,9147.5,-78.0,-11.0
2020-05-23 04:11:00,9149.5,-79.5,-13.5
2020-05-23 04:12:00,9153.5,-79.5,-22.0
2020-05-23 04:13:00,9153.5,-82.5,-17.5
2020-05-23 04:14:00,9153.5,-81.0,-17.5
2020-05-23 04:15:00,9165.5,-79.0,-13.5
2020-05-23 04:16:00,9161.5,-81.5,-17.5
2020-05-23 04:17:00,9156.5,-79.0,-17.0
2020-05-23 04:18:00,9150.5,-81.5,-16.0
2020-05-23 04:19:00,9158.5,-81.5,-15.0
2020-05-23 04:20:00,9152.5,-83.5,-18.5
2020-05-23 04:21:00,9146.5,-84.5,-19.0
2020-05-23 04:22:00,9149.5,-82.5,-16.0
2020-05-23 04:23:00,9162.5,-84.0,-16.0
2020-05-23 04:24:00,9163.5,-84.5,-19.0
2020-05-23 04:25:00,9163.5,-86.0,-19.0
2020-05-23 04:26:00,9167.5,-88.0,-20.5
2020-05-23 04:27:00,9175.5,-85.0,-16.5
2020-05-23 04:28:00,9174.5,-83.0,-16.0
2020-05-23 04:29:00,9169.5,-84.0,-19.5
2020-05-23 04:30:00,9168.5,-84.0,-20.5
2020-05-23 04:31:00,9177.5,-84.5,-14.0
2020-05-23 04:32:00,9183.0,-83.0,-20.5
2020-05-23 04:33:00,9181.5,-82.5,-16.0
2020-05-23 04:34:00,9179.5,-82.0,-17.0
2020-05-23 04:35:00,9179.5,-84.0,-17.0
2020-05-23 04:36:00,9177.5,-81.5,-19.0
2020-05-23 04:37:00,9179.5,-84.5,-17.0
2020-05-23 04:38:00,9184.5,-83.5,-14.0
2020-05-23 04:39:00,9194.5,-84.0,-15.0
2020-05-23 04:40:00,9198.5,-83.5,-21.5
2020-05-23 04:41:00,9199.5,-84.0,-22.5
2020-05-23 04:42:00,9195.5,-84.5,-24.5
2020-05-23 04:43:00,9199.5,-81.5,-17.0
2020-05-23 04:44:00,9190.5,-87.5,-22.5
2020-05-23 04:45:00,9181.5,-90.5,-25.0
2020-05-23 04:46:00,9184.5,-89.5,-22.0
2020-05-23 04:47:00,9185.5,-92.5,-25.5
2020-05-23 04:48:00,9197.5,-90.0,-20.0
2020-05-23 04:49:00,9204.5,-89.5,-26.0
2020-05-23 04:50:00,9201.5,-89.0,-29.5
2020-05-23 04:51:00,9201.5,-91.0,-29.5
2020-05-23 04:52:00,9195.5,-90.5,-26.5
2020-05-23 04:53:00,9195.5,-90.5,-26.5
2020-05-23 04:54:00,9189.5,-91.0,-30.0
2020-05-23 04:55:00,9196.5,-89.5,-19.0
2020-05-23 04:56:00,9191.5,-90.5,-26.0
2020-05-23 04:57:00,9190.5,-92.0,-27.0
2020-05-23 04:58:00,9189.5,-90.5,-26.5
2020-05-23 04:59:00,9187.5,-93.0,-25.0
2020-05-23 05:00:00,9180.5,-88.0,-25.0
2020-05-23 05:01:00,9183.5,-91.5,-21.5
2020-05-23 05:02:00,9189.5,-90.5,-24.5
2020-05-23 05:03:00,9189.5,-90.5,-24.5
2020-05-23 05:04:00,9196.5,-91.5,-25.0
2020-05-23 05:05:00,9185.5,-93.0,-38.0
2020-05-23 05:06:00,9191.5,-90.5,-32.0
2020-05-23 05:07:00,9192.5,-91.5,-31.0
2020-05-23 05:08:00,9192.5,-91.5,-31.0
2020-05-23 05:09:00,9192.5,-92.5,-31.0
2020-05-23 05:10:00,9192.5,-93.0,-31.0
2020-05-23 05:11:00,9192.5,-92.5,-31.0
2020-05-23 05:12:00,9192.5,-93.5,-32.0
2020-05-23 05:13:00,9193.5,-92.5,-31.5
2020-05-23 05:14:00,9194.5,-91.5,-30.5
2020-05-23 05:15:00,9194.5,-91.5,-30.5
2020-05-23 05:16:00,9194.5,-91.0,-30.5
2020-05-23 05:17:00,9194.5,-91.0,-30.5
2020-05-23 05:18:00,9193.5,-90.5,-31.5
2020-05-23 05:19:00,9185.5,-90.5,-38.0
2020-05-23 05:20:00,9182.0,-94.5,-29.0
2020-05-23 05:21:00,9184.5,-91.0,-26.5
2020-05-23 05:22:00,9185.5,-90.0,-25.5
2020-05-23 05:23:00,9185.5,-90.5,-25.5
2020-05-23 05:24:00,9185.5,-91.0,-25.5
2020-05-23 05:25:00,9189.5,-88.5,-21.5
2020-05-23 05:26:00,9190.5,-90.0,-20.5
2020-05-23 05:27:00,9193.5,-88.5,-17.5
2020-05-23 05:28:00,9193.5,-90.5,-17.5
2020-05-23 05:29:00,9193.5,-88.5,-17.5
2020-05-23 05:30:00,9179.5,-90.5,-22.5
2020-05-23 05:31:00,9177.5,-89.0,-22.5
2020-05-23 05:32:00,9172.5,-91.5,-27.5
2020-05-23 05:33:00,9172.5,-92.5,-27.5
2020-05-23 05:34:00,9175.5,-88.5,-24.5
2020-05-23 05:35:00,9172.5,-90.5,-22.5
2020-05-23 05:36:00,9162.5,-91.5,-25.0
2020-05-23 05:37:00,9170.5,-89.0,-17.0
2020-05-23 05:38:00,9174.5,-90.0,-21.0
2020-05-23 05:39:00,9180.5,-89.0,-20.0
2020-05-23 05:40:00,9180.5,-87.5,-19.0
2020-05-23 05:41:00,9180.5,-88.5,-19.0
2020-05-23 05:42:00,9180.5,-88.0,-19.0
2020-05-23 05:43:00,9188.5,-89.0,-17.0
2020-05-23 05:44:00,9190.5,-91.0,-20.5
2020-05-23 05:45:00,9190.5,-90.5,-20.5
2020-05-23 05:46:00,9186.5,-89.5,-24.5
2020-05-23 05:47:00,9186.5,-90.0,-24.5
2020-05-23 05:48:00,9186.5,-86.5,-24.5
2020-05-23 05:49:00,9185.5,-86.5,-25.5
2020-05-23 05:50:00,9184.5,-86.5,-26.5
2020-05-23 05:51:00,9184.5,-86.5,-26.5
2020-05-23 05:52:00,9184.5,-87.5,-26.5
2020-05-23 05:53:00,9189.5,-84.5,-21.5
2020-05-23 05:54:00,9194.5,-89.5,-22.0
2020-05-23 05:55:00,9194.5,-91.0,-24.5
2020-05-23 05:56:00,9194.5,-91.0,-24.5
2020-05-23 05:57:00,9196.5,-89.5,-25.5
2020-05-23 05:58:00,9200.5,-90.0,-22.0
2020-05-23 05:59:00,9202.5,-89.5,-25.0
2020-05-23 06:00:00,9204.5,-89.0,-24.0
2020-05-23 06:01:00,9210.5,-86.5,-25.5
2020-05-23 06:02:00,9210.5,-86.0,-28.0
2020-05-23 06:03:00,9206.5,-88.0,-29.0
2020-05-23 06:04:00,9201.5,-88.5,-26.5
2020-05-23 06:05:00,9200.5,-87.5,-23.0
2020-05-23 06:06:00,9200.5,-89.0,-23.0
2020-05-23 06:07:00,9204.5,-88.5,-24.0
2020-05-23 06:08:00,9204.5,-88.0,-24.0
2020-05-23 06:09:00,9204.5,-88.0,-24.0
2020-05-23 06:10:00,9210.5,-86.0,-22.0
2020-05-23 06:11:00,9210.5,-87.0,-24.0
2020-05-23 06:12:00,9210.5,-85.5,-24.0
2020-05-23 06:13:00,9206.5,-87.0,-24.0
2020-05-23 06:14:00,9205.5,-88.0,-25.0
2020-05-23 06:15:00,9203.5,-86.0,-22.0
2020-05-23 06:16:00,9200.5,-88.0,-20.5
2020-05-23 06:17:00,9199.5,-88.5,-21.5
2020-05-23 06:18:00,9199.5,-89.0,-21.5
2020-05-23 06:19:00,9199.5,-88.5,-21.5
2020-05-23 06:20:00,9199.5,-86.5,-20.5
2020-05-23 06:21:00,9199.5,-85.0,-20.5
2020-05-23 06:22:00,9200.5,-87.5,-19.5
2020-05-23 06:23:00,9200.5,-89.0,-19.5
2020-05-23 06:24:00,9197.5,-87.0,-22.5
2020-05-23 06:25:00,9197.5,-84.0,-22.5
2020-05-23 06:26:00,9197.5,-83.0,-19.5
2020-05-23 06:27:00,9193.5,-83.0,-17.5
2020-05-23 06:28:00,9185.5,-87.0,-20.5
2020-05-23 06:29:00,9188.5,-80.5,-17.0
2020-05-23 06:30:00,9185.5,-84.0,-16.5
2020-05-23 06:31:00,9181.5,-86.5,-20.5
2020-05-23 06:32:00,9191.5,-86.5,-21.0
2020-05-23 06:33:00,9192.5,-87.5,-19.5
2020-05-23 06:34:00,9197.5,-85.0,-18.5
2020-05-23 06:35:00,9197.5,-84.5,-18.5
2020-05-23 06:36:00,9197.5,-87.5,-18.5
2020-05-23 06:37:00,9197.5,-88.0,-18.5
2020-05-23 06:38:00,9197.5,-86.5,-19.5
2020-05-23 06:39:00,9193.5,-87.5,-20.0
2020-05-23 06:40:00,9189.5,-86.5,-18.5
2020-05-23 06:41:00,9189.5,-87.0,-19.0
2020-05-23 06:42:00,9189.5,-85.5,-19.0
2020-05-23 06:43:00,9189.5,-85.5,-19.0
2020-05-23 06:44:00,9190.5,-88.0,-19.5
2020-05-23 06:45:00,9190.5,-89.0,-21.0
2020-05-23 06:46:00,9196.5,-88.5,-20.5
2020-05-23 06:47:00,9199.5,-88.5,-17.5
2020-05-23 06:48:00,9199.5,-87.0,-17.5
2020-05-23 06:49:00,9198.5,-87.5,-18.5
2020-05-23 06:50:00,9203.5,-90.0,-18.5
2020-05-23 06:51:00,9206.5,-87.5,-18.5
2020-05-23 06:52:00,9212.5,-84.5,-20.0
2020-05-23 06:53:00,9211.5,-85.0,-21.5
2020-05-23 06:54:00,9214.5,-83.0,-17.0
2020-05-23 06:55:00,9201.5,-87.0,-22.5
2020-05-23 06:56:00,9201.5,-89.5,-21.5
2020-05-23 06:57:00,9201.5,-89.0,-21.0
2020-05-23 06:58:00,9196.0,-89.5,-26.0
2020-05-23 06:59:00,9194.5,-89.5,-22.5
2020-05-23 07:00:00,9197.5,-88.0,-19.5
2020-05-23 07:01:00,9196.5,-88.5,-20.5
2020-05-23 07:02:00,9192.5,-90.0,-24.5
2020-05-23 07:03:00,9189.5,-89.0,-23.5
2020-05-23 07:04:00,9193.5,-87.0,-20.0
2020-05-23 07:05:00,9190.5,-88.0,-23.0
2020-05-23 07:06:00,9191.5,-88.5,-21.0
2020-05-23 07:07:00,9191.5,-88.0,-21.0
2020-05-23 07:08:00,9191.5,-89.5,-21.0
2020-05-23 07:09:00,9191.5,-88.5,-21.0
2020-05-23 07:10:00,9191.5,-89.0,-21.0
2020-05-23 07:11:00,9191.5,-81.5,-21.0
2020-05-23 07:12:00,9193.5,-86.0,-17.5
2020-05-23 07:13:00,9192.5,-83.0,-21.0
2020-05-23 07:14:00,9184.5,-80.5,-22.0
2020-05-23 07:15:00,9185.5,-82.0,-18.0
2020-05-23 07:16:00,9182.5,-82.0,-19.0
2020-05-23 07:17:00,9172.5,-83.5,-17.5
2020-05-23 07:18:00,9167.5,-85.0,-22.5
2020-05-23 07:19:00,9172.5,-83.5,-17.5
2020-05-23 07:20:00,9174.5,-86.0,-15.5
2020-05-23 07:21:00,9155.5,-83.0,-26.5
2020-05-23 07:22:00,9156.5,-86.5,-19.0
2020-05-23 07:23:00,9158.5,-86.5,-17.0
2020-05-23 07:24:00,9170.5,-89.0,-21.0
2020-05-23 07:25:00,9162.5,-88.5,-21.5
2020-05-23 07:26:00,9162.5,-88.5,-24.0
2020-05-23 07:27:00,9162.5,-85.5,-22.0
2020-05-23 07:28:00,9159.5,-87.0,-22.0
2020-05-23 07:29:00,9154.5,-85.5,-22.5
2020-05-23 07:30:00,9150.5,-81.5,-19.5
2020-05-23 07:31:00,9136.5,-84.5,-21.5
2020-05-23 07:32:00,9133.5,-84.0,-17.5
2020-05-23 07:33:00,9143.5,-85.0,-18.5
2020-05-23 07:34:00,9150.5,-82.0,-15.0
2020-05-23 07:35:00,9142.5,-81.0,-18.5
2020-05-23 07:36:00,9142.5,-83.0,-18.5
2020-05-23 07:37:00,9151.5,-84.0,-16.0
2020-05-23 07:38:00,9153.5,-82.5,-15.0
2020-05-23 07:39:00,9148.5,-80.0,-15.5
2020-05-23 07:40:00,9149.5,-81.0,-12.5
2020-05-23 07:41:00,9153.5,-81.5,-12.5
2020-05-23 07:42:00,9153.5,-83.0,-12.5
2020-05-23 07:43:00,9167.5,-79.5,-9.0
2020-05-23 07:44:00,9166.5,-79.5,-10.5
2020-05-23 07:45:00,9166.5,-77.5,-10.5
2020-05-23 07:46:00,9159.5,-78.0,-17.5
2020-05-23 07:47:00,9157.5,-77.0,-11.5
2020-05-23 07:48:00,9153.5,-76.0,-7.5
2020-05-23 07:49:00,9153.5,-78.5,-9.5
2020-05-23 07:50:00,9153.5,-78.5,-10.5
2020-05-23 07:51:00,9153.5,-76.5,-10.5
2020-05-23 07:52:00,9153.5,-73.5,-9.5
2020-05-23 07:53:00,9158.5,-79.0,-9.0
2020-05-23 07:54:00,9159.5,-77.5,-10.0
2020-05-23 07:55:00,9162.5,-76.0,-10.0
2020-05-23 07:56:00,9162.5,-77.0,-10.0
2020-05-23 07:57:00,9162.5,-77.5,-10.0
2020-05-23 07:58:00,9163.5,-78.0,-10.0
2020-05-23 07:59:00,9164.5,-79.5,-10.0
2020-05-23 08:00:00,9169.5,-79.5,-9.0
2020-05-23 08:01:00,9176.5,-80.5,-11.0
2020-05-23 08:02:00,9173.5,-80.5,-14.0
2020-05-23 08:03:00,9176.5,-82.0,-12.0
2020-05-23 08:04:00,9178.5,-82.0,-14.0
2020-05-23 08:05:00,9172.5,-82.5,-17.0
2020-05-23 08:06:00,9172.5,-82.0,-13.5
2020-05-23 08:07:00,9172.5,-82.5,-14.0
2020-05-23 08:08:00,9175.5,-85.0,-16.0
2020-05-23 08:09:00,9182.5,-83.0,-15.0
2020-05-23 08:10:00,9183.5,-82.0,-14.0
2020-05-23 08:11:00,9186.5,-81.5,-15.5
2020-05-23 08:12:00,9186.5,-80.0,-15.5
2020-05-23 08:13:00,9194.5,-75.0,-11.0
2020-05-23 08:14:00,9192.5,-77.0,-11.0
2020-05-23 08:15:00,9190.5,-79.0,-16.0
