timestamp,open,high,low,close
2020-08-31 10:02:00,-332.5,-332.5,-332.5,-332.5
2020-08-31 10:03:00,-332.5,-327.0,-338.5,-327.0
2020-08-31 10:04:00,-329.5,-327.5,-334.0,-328.0
2020-08-31 10:05:00,-328.0,-328.0,-328.0,-328.0
2020-08-31 10:06:00,-325.5,-325.5,-328.0,-328.0
2020-08-31 10:07:00,-328.0,-325.0,-328.0,-325.0
2020-08-31 10:08:00,-325.0,-325.0,-325.0,-325.0
2020-08-31 10:09:00,-325.0,-325.0,-325.0,-325.0
2020-08-31 10:10:00,-325.0,-325.0,-326.0,-326.0
2020-08-31 10:11:00,-326.0,-326.0,-329.0,-329.0
2020-08-31 10:12:00,-329.0,-329.0,-329.0,-329.0
2020-08-31 10:13:00,-329.0,-323.5,-330.0,-324.5
2020-08-31 10:14:00,-328.5,-319.5,-330.5,-325.0
2020-08-31 10:15:00,-325.0,-324.0,-332.0,-329.5
2020-08-31 10:16:00,-329.5,-326.5,-334.5,-329.0
2020-08-31 10:17:00,-328.0,-328.0,-333.0,-333.0
2020-08-31 10:18:00,-333.0,-333.0,-333.0,-333.0
2020-08-31 10:19:00,-333.0,-330.5,-335.0,-335.0
2020-08-31 10:20:00,-335.5,-333.5,-335.5,-334.0
2020-08-31 10:21:00,-334.0,-328.5,-334.0,-329.0
2020-08-31 10:22:00,-329.0,-328.0,-332.5,-329.0
2020-08-31 10:23:00,-329.0,-328.5,-331.5,-329.0
2020-08-31 10:24:00,-329.0,-329.0,-329.0,-329.0
2020-08-31 10:25:00,-329.0,-324.5,-329.0,-328.0
2020-08-31 10:26:00,-328.0,-325.0,-332.5,-330.0
2020-08-31 10:27:00,-329.5,-329.0,-329.5,-329.0
2020-08-31 10:28:00,-329.0,-325.5,-333.0,-333.0
2020-08-31 10:29:00,-332.0,-331.0,-332.0,-331.0
2020-08-31 10:30:00,-331.0,-331.0,-331.0,-331.0
2020-08-31 10:31:00,-331.0,-331.0,-331.0,-331.0
2020-08-31 10:32:00,-331.0,-330.0,-331.0,-330.0
2020-08-31 10:33:00,-330.0,-330.0,-330.0,-330.0
2020-08-31 10:34:00,-330.0,-330.0,-330.0,-330.0
2020-08-31 10:35:00,-330.0,-330.0,-330.0,-330.0
2020-08-31 10:36:00,-330.0,-330.0,-330.0,-330.0
2020-08-31 10:37:00,-330.0,-330.0,-330.0,-330.0
2020-08-31 10:38:00,-330.0,-330.0,-330.0,-330.0
2020-08-31 10:39:00,-330.0,-326.0,-330.0,-327.0
2020-08-31 10:40:00,-327.5,-324.5,-329.5,-327.0
2020-08-31 10:41:00,-329.0,-329.0,-333.0,-332.0
2020-08-31 10:42:00,-332.0,-328.5,-332.0,-331.0
2020-08-31 10:43:00,-331.0,-331.0,-331.0,-331.0
2020-08-31 10:44:00,-331.0,-330.0,-334.0,-331.0
2020-08-31 10:45:00,-330.0,-326.0,-331.0,-329.5
2020-08-31 10:46:00,-329.5,-323.5,-329.5,-328.0
2020-08-31 10:47:00,-329.0,-329.0,-333.5,-332.0
2020-08-31 10:48:00,-332.0,-332.0,-332.0,-332.0
2020-08-31 10:49:00,-330.5,-330.5,-332.0,-332.0
2020-08-31 10:50:00,-332.0,-327.5,-333.5,-329.0
2020-08-31 10:51:00,-329.0,-325.0,-330.0,-330.0
2020-08-31 10:52:00,-330.0,-326.0,-330.0,-327.0
2020-08-31 10:53:00,-327.0,-323.5,-329.5,-326.0
2020-08-31 10:54:00,-326.0,-324.0,-327.0,-326.0
2020-08-31 10:55:00,-327.0,-327.0,-327.5,-327.0
2020-08-31 10:56:00,-327.0,-324.0,-327.0,-326.5
2020-08-31 10:57:00,-326.5,-324.0,-327.5,-325.0
2020-08-31 10:58:00,-325.0,-325.0,-331.0,-328.0
2020-08-31 10:59:00,-328.0,-323.0,-328.0,-325.0
2020-08-31 11:00:00,-325.0,-325.0,-325.0,-325.0
2020-08-31 11:01:00,-325.0,-321.5,-325.0,-324.0
2020-08-31 11:02:00,-325.0,-321.5,-327.0,-324.5
2020-08-31 11:03:00,-324.5,-324.5,-330.5,-328.0
2020-08-31 11:04:00,-328.0,-328.0,-333.0,-331.0
2020-08-31 11:05:00,-331.0,-331.0,-331.0,-331.0
2020-08-31 11:06:00,-331.0,-324.0,-332.5,-326.0
2020-08-31 11:07:00,-327.0,-322.0,-327.0,-327.0
2020-08-31 11:08:00,-324.5,-323.5,-324.5,-323.5
2020-08-31 11:09:00,-323.5,-321.0,-324.5,-322.0
2020-08-31 11:10:00,-324.0,-324.0,-329.5,-326.0
2020-08-31 11:11:00,-326.0,-324.0,-329.0,-329.0
2020-08-31 11:12:00,-325.5,-325.5,-332.5,-332.0
2020-08-31 11:13:00,,,,
2020-08-31 11:14:00,-332.0,-325.0,-332.0,-328.0
2020-08-31 11:15:00,-328.0,-326.0,-333.5,-333.0
2020-08-31 11:16:00,-330.5,-330.5,-336.0,-334.5
2020-08-31 11:17:00,-334.0,-331.0,-336.0,-331.5
2020-08-31 11:18:00,-333.0,-332.0,-333.0,-332.0
2020-08-31 11:19:00,-332.0,-329.5,-336.0,-335.5
2020-08-31 11:20:00,-335.5,-330.0,-335.5,-330.0
2020-08-31 11:21:00,-330.0,-327.0,-330.0,-330.0
2020-08-31 11:22:00,-329.0,-329.0,-329.0,-329.0
2020-08-31 11:23:00,-329.0,-325.0,-329.0,-326.0
2020-08-31 11:24:00,-327.0,-323.5,-328.5,-328.5
2020-08-31 11:25:00,-328.5,-328.5,-329.0,-328.5
2020-08-31 11:26:00,-328.0,-327.5,-328.0,-327.5
2020-08-31 11:27:00,-328.0,-328.0,-334.5,-330.5
2020-08-31 11:28:00,-330.5,-330.5,-330.5,-330.5
2020-08-31 11:29:00,-330.5,-328.0,-330.5,-329.0
2020-08-31 11:30:00,-329.0,-329.0,-333.0,-333.0
2020-08-31 11:31:00,-332.0,-332.0,-332.0,-332.0
2020-08-31 11:32:00,,,,
2020-08-31 11:33:00,-332.0,-328.5,-334.0,-332.0
2020-08-31 11:34:00,-332.5,-331.0,-332.5,-332.0
2020-08-31 11:35:00,-331.0,-331.0,-336.0,-335.0
2020-08-31 11:36:00,-333.0,-333.0,-333.0,-333.0
2020-08-31 11:37:00,-334.0,-329.0,-334.0,-330.0
2020-08-31 11:38:00,-330.0,-330.0,-331.0,-331.0
2020-08-31 11:39:00,-330.0,-330.0,-334.5,-332.0
2020-08-31 11:40:00,-330.0,-330.0,-330.0,-330.0
2020-08-31 11:41:00,,,,
2020-08-31 11:42:00,-331.0,-331.0,-331.0,-331.0
2020-08-31 11:43:00,-331.0,-331.0,-335.0,-334.5
2020-08-31 11:44:00,-334.5,-333.0,-334.5,-333.0
2020-08-31 11:45:00,,,,
2020-08-31 11:46:00,-332.0,-332.0,-333.0,-332.5
2020-08-31 11:47:00,-333.0,-333.0,-333.0,-333.0
2020-08-31 11:48:00,-333.0,-333.0,-336.5,-334.0
2020-08-31 11:49:00,-334.0,-329.5,-334.0,-331.0
2020-08-31 11:50:00,-333.0,-328.0,-337.5,-332.0
2020-08-31 11:51:00,-329.5,-329.5,-337.0,-331.5
2020-08-31 11:52:00,-331.5,-331.5,-335.0,-333.0
2020-08-31 11:53:00,-333.0,-327.5,-333.0,-327.5
2020-08-31 11:54:00,-327.5,-327.5,-333.0,-333.0
2020-08-31 11:55:00,-333.0,-333.0,-336.5,-336.0
2020-08-31 11:56:00,-334.0,-332.0,-334.5,-334.0
2020-08-31 11:57:00,-334.0,-333.0,-336.0,-334.0
2020-08-31 11:58:00,-334.0,-330.5,-334.0,-334.0
2020-08-31 11:59:00,-334.0,-333.0,-334.0,-333.0
2020-08-31 12:00:00,-333.0,-333.0,-336.5,-336.5
2020-08-31 12:01:00,-332.0,-331.0,-341.0,-336.0
2020-08-31 12:02:00,-337.0,-336.5,-342.0,-340.0
2020-08-31 12:03:00,-340.0,-334.0,-340.0,-334.0
2020-08-31 12:04:00,-337.0,-337.0,-342.0,-340.0
2020-08-31 12:05:00,-342.0,-342.0,-342.0,-342.0
2020-08-31 12:06:00,-342.0,-341.0,-346.0,-341.0
2020-08-31 12:07:00,-336.0,-335.5,-336.5,-335.5
2020-08-31 12:08:00,-337.0,-336.0,-337.0,-336.0
2020-08-31 12:09:00,-336.0,-332.0,-336.0,-335.0
2020-08-31 12:10:00,-335.0,-332.0,-335.0,-332.0
2020-08-31 12:11:00,-333.0,-333.0,-337.5,-337.0
2020-08-31 12:12:00,-336.5,-330.5,-336.5,-330.5
2020-08-31 12:13:00,-330.5,-330.5,-338.0,-335.5
2020-08-31 12:14:00,-335.5,-333.5,-337.0,-335.0
2020-08-31 12:15:00,-335.0,-335.0,-338.5,-337.0
2020-08-31 12:16:00,,,,
2020-08-31 12:17:00,-338.0,-338.0,-339.0,-339.0
2020-08-31 12:18:00,-340.0,-334.0,-343.0,-343.0
2020-08-31 12:19:00,-341.5,-339.0,-343.0,-339.0
2020-08-31 12:20:00,-339.0,-336.0,-346.0,-341.0
2020-08-31 12:21:00,-341.0,-336.0,-343.5,-338.0
2020-08-31 12:22:00,-340.5,-336.5,-341.5,-338.5
2020-08-31 12:23:00,-337.0,-337.0,-340.0,-337.0
2020-08-31 12:24:00,-337.0,-335.0,-342.0,-338.5
2020-08-31 12:25:00,-335.0,-331.0,-335.5,-333.5
2020-08-31 12:26:00,-331.0,-331.0,-334.0,-333.0
2020-08-31 12:27:00,-331.0,-331.0,-336.5,-334.5
2020-08-31 12:28:00,-334.0,-330.0,-334.0,-332.0
2020-08-31 12:29:00,-332.0,-330.0,-336.0,-332.5
2020-08-31 12:30:00,-332.5,-332.5,-336.5,-335.0
2020-08-31 12:31:00,-335.0,-331.0,-339.0,-337.0
2020-08-31 12:32:00,-337.0,-333.0,-337.0,-334.0
2020-08-31 12:33:00,-333.0,-328.5,-336.0,-334.0
2020-08-31 12:34:00,-334.0,-330.0,-336.0,-332.0
2020-08-31 12:35:00,-332.0,-330.0,-332.0,-332.0
2020-08-31 12:36:00,-332.0,-329.0,-333.0,-331.0
2020-08-31 12:37:00,-331.0,-328.5,-336.5,-331.0
2020-08-31 12:38:00,-331.0,-329.5,-333.5,-329.5
2020-08-31 12:39:00,-330.0,-326.0,-330.0,-328.0
2020-08-31 12:40:00,-328.0,-328.0,-329.5,-328.0
2020-08-31 12:41:00,-328.0,-325.5,-339.0,-326.0
2020-08-31 12:42:00,-327.0,-327.0,-332.5,-329.0
2020-08-31 12:43:00,-329.0,-326.0,-329.0,-326.0
2020-08-31 12:44:00,-327.0,-324.5,-328.0,-325.0
2020-08-31 12:45:00,-326.0,-324.0,-331.5,-329.0
2020-08-31 12:46:00,-329.0,-328.5,-333.5,-329.0
2020-08-31 12:47:00,-329.0,-325.0,-333.0,-329.0
2020-08-31 12:48:00,-329.0,-322.5,-337.0,-330.0
2020-08-31 12:49:00,-330.0,-328.5,-338.0,-338.0
2020-08-31 12:50:00,-333.5,-326.5,-337.0,-330.0
2020-08-31 12:51:00,-330.0,-330.0,-338.5,-332.0
2020-08-31 12:52:00,-333.5,-329.0,-336.0,-329.0
2020-08-31 12:53:00,-327.5,-327.5,-332.5,-331.0
2020-08-31 12:54:00,-331.0,-327.5,-335.5,-330.0
2020-08-31 12:55:00,-330.0,-327.5,-332.5,-329.0
2020-08-31 12:56:00,-330.0,-327.0,-332.0,-329.0
2020-08-31 12:57:00,-329.0,-326.5,-332.5,-329.5
2020-08-31 12:58:00,-329.5,-328.0,-334.5,-332.0
2020-08-31 12:59:00,-330.0,-330.0,-330.0,-330.0
2020-08-31 13:00:00,-329.5,-327.5,-332.0,-330.0
2020-08-31 13:01:00,-331.0,-330.0,-334.5,-332.0
2020-08-31 13:02:00,-332.0,-331.5,-336.0,-334.0
2020-08-31 13:03:00,-334.0,-331.0,-339.5,-337.0
2020-08-31 13:04:00,-337.0,-333.0,-339.5,-335.5
2020-08-31 13:05:00,-335.5,-335.0,-338.5,-338.5
2020-08-31 13:06:00,-334.5,-331.0,-337.5,-332.0
2020-08-31 13:07:00,-335.0,-335.0,-338.5,-336.0
2020-08-31 13:08:00,-336.0,-336.0,-339.0,-339.0
2020-08-31 13:09:00,-336.5,-336.0,-337.5,-336.0
2020-08-31 13:10:00,,,,
2020-08-31 13:11:00,-334.0,-334.0,-340.0,-338.0
2020-08-31 13:12:00,-338.0,-336.5,-340.0,-337.0
2020-08-31 13:13:00,-337.0,-334.0,-337.0,-336.0
2020-08-31 13:14:00,-336.0,-332.5,-339.0,-332.5
2020-08-31 13:15:00,-332.5,-332.5,-334.0,-334.0
2020-08-31 13:16:00,-334.0,-334.0,-334.0,-334.0
2020-08-31 13:17:00,-334.5,-334.5,-340.0,-339.0
2020-08-31 13:18:00,-340.0,-331.0,-340.0,-332.0
2020-08-31 13:19:00,-332.0,-329.0,-336.5,-335.0
2020-08-31 13:20:00,-334.5,-334.5,-335.0,-335.0
2020-08-31 13:21:00,-335.0,-332.5,-339.5,-336.5
2020-08-31 13:22:00,-336.5,-335.0,-336.5,-335.0
2020-08-31 13:23:00,-335.0,-335.0,-336.0,-336.0
2020-08-31 13:24:00,-336.0,-334.0,-336.0,-334.0
2020-08-31 13:25:00,-334.0,-334.0,-334.5,-334.0
2020-08-31 13:26:00,-334.0,-334.0,-335.5,-334.0
2020-08-31 13:27:00,-334.0,-334.0,-334.5,-334.0
2020-08-31 13:28:00,-334.0,-334.0,-334.0,-334.0
2020-08-31 13:29:00,-334.0,-332.0,-334.5,-334.0
2020-08-31 13:30:00,-334.0,-325.5,-334.0,-329.0
2020-08-31 13:31:00,-330.0,-329.0,-330.0,-329.0
2020-08-31 13:32:00,-329.0,-329.0,-333.0,-331.0
2020-08-31 13:33:00,-331.0,-330.5,-336.0,-333.0
2020-08-31 13:34:00,-333.0,-333.0,-333.0,-333.0
2020-08-31 13:35:00,-333.0,-329.5,-333.0,-332.0
2020-08-31 13:36:00,-332.0,-332.0,-338.0,-336.0
